label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
p4	2	803	ffn_out-2	2	1024	105	2.382953e-07	1.192093e-07	0.53694129,0.000252663158,0.00051677553,-0.0237415731	0.536941171,0.000252658501,0.000516778789,-0.0237415824
p4	2	804	l_out-2	2	1024	37	7.626543e-07	2.384186e-07	-0.347180605,-0.00217017066,0.0564175211,0.0478240252	-0.347180843,-0.00217019487,0.0564175472,0.0478240401
p4	2	805	attn_norm-3	3	1024	48	7.551242e-07	5.722046e-06	-9.03249264,-0.0674026608,1.58385587,1.41590667	-9.03249836,-0.0674034059,1.58385658,1.41590691
p4	2	806	attn_pregate-3	3	2048	0	9.631089e-04	3.116488e-03	0.249600902,-0.0437856503,0.374916703,0.137522116	0.249577224,-0.0436706617,0.374899626,0.137920022
p4	2	807	attn_gated-3	3	2048	0	7.771931e-04	6.003678e-04	0.0203364212,-0.00325910677,0.0417813547,0.0132462336	0.0203345083,-0.00325054908,0.0417794771,0.0132845687
p4	2	808	attn_output-3	3	1024	0	5.848279e-03	4.866421e-04	-0.308658093,0.0152899213,-0.0117371427,0.00418997975	-0.309144735,0.0155797545,-0.0119046448,0.00403060298
p4	2	809	attn_residual-3	3	1024	0	2.631628e-03	4.868507e-04	-0.655838728,0.0131197507,0.0446803793,0.0520140044	-0.656325579,0.0134095596,0.0445129015,0.051854644
p4	2	810	attn_post_norm-3	3	1024	0	2.953481e-03	1.134044e-02	-9.78358555,0.293097943,1.02817082,1.2073133	-9.78969955,0.299537212,1.02419674,1.20347309
p4	2	811	ffn_out-3	3	1024	0	1.823515e-02	2.723992e-03	-0.0230578482,0.00889368728,0.014295429,-0.0158676431	-0.0257818401,0.00927584618,0.0134390816,-0.0157760307
p4	2	812	l_out-3	3	1024	0	9.614814e-03	3.210902e-03	-0.678896546,0.022013437,0.0589758083,0.0361463614	-0.682107449,0.0226854049,0.0579519831,0.0360786133
